# Honda atmospheric neutrino fluxes
# (reprocessed by Python script by J. Kopp)
#
# Reference: http://arxiv.org/abs/1502.03916
#
# Format (all fluxes are in (m^2 sec sr GeV)^-1)
#   cos(th)   E [GeV]       nu_e      nu_mu     nu_tau   nu_e_bar  nu_mu_bar  nu_tau_bar
      -0.8     2238.7 3.5443e-10 1.1085e-08          0 2.6102e-10 6.4964e-09          0
      -0.8     2511.9 2.3195e-10 7.4326e-09          0 1.7111e-10 4.3266e-09          0
      -0.8     2818.4 1.5105e-10 4.9609e-09          0 1.1224e-10 2.8725e-09          0
      -0.8     3162.3 1.0076e-10 3.3849e-09          0 7.3691e-11 1.9525e-09          0
      -0.8     3548.1 6.6991e-11 2.2014e-09          0  4.792e-11 1.2667e-09          0
      -0.8     3981.1 4.3678e-11 1.4621e-09          0 3.1457e-11 8.3852e-10          0
      -0.8     4466.8  2.856e-11   9.68e-10          0 2.0841e-11 5.5392e-10          0
      -0.8     5011.9 1.9177e-11 6.4143e-10          0 1.3802e-11 3.6452e-10          0
      -0.8     5623.4 1.2584e-11 4.2485e-10          0 8.8603e-12 2.4012e-10          0
      -0.8     6309.6 8.1082e-12 2.8063e-10          0 5.7601e-12 1.5773e-10          0
      -0.8     7079.5  5.284e-12 1.8507e-10          0 3.8509e-12 1.0323e-10          0
      -0.8     7943.3 3.4775e-12 1.2187e-10          0 2.4691e-12 6.7613e-11          0
      -0.8     8912.5 2.2809e-12 8.0395e-11          0 1.5946e-12 4.4416e-11          0
      -0.8      10000 1.4948e-12 5.2714e-11          0 1.0532e-12 2.9046e-11          0
      -0.7        0.1     6665.7      13183          0     5841.6      13305          0
      -0.7     0.1122     5904.5      11636          0     5133.8      11739          0
      -0.7    0.12589     5174.2      10215          0     4459.2      10275          0
      -0.7    0.14125     4487.3     8881.1          0     3835.4     8903.9          0
      -0.7    0.15849     3849.8     7629.7          0     3263.7     7636.9          0
      -0.7    0.17783     3271.8     6473.1          0     2747.4     6468.1          0
      -0.7    0.19953     2753.2     5409.7          0     2289.8     5399.3          0
      -0.7    0.22387     2290.5     4457.6          0     1887.6       4448          0
      -0.7    0.25119     1880.1     3628.8          0     1536.7     3622.1          0
      -0.7    0.28184     1523.2     2918.3          0     1237.6     2915.1          0
      -0.7    0.31623     1220.8       2323          0      984.4     2319.1          0
      -0.7    0.35481     966.16     1831.4          0     772.82     1824.2          0
      -0.7    0.39811     755.95     1432.4          0     602.04     1420.1          0
      -0.7    0.44668     585.96     1110.8          0     464.25     1097.3          0
      -0.7    0.50119     449.38     853.08          0     354.35     840.68          0
      -0.7    0.56234     341.83     650.87          0     268.62      638.4          0
      -0.7    0.63096     257.39     493.63          0     201.69     481.36          0
      -0.7    0.70795     192.09      371.5          0     150.35     360.53          0
      -0.7    0.79433     142.34     279.17          0     111.26      268.9          0
      -0.7    0.89125     104.71     209.45          0     81.631     199.92          0
      -0.7          1     76.803     156.65          0     59.632     148.44          0
      -0.7      1.122     55.879     116.89          0     43.354     109.78          0
      -0.7     1.2589     40.492     87.065          0     31.352     80.939          0
      -0.7     1.4125     29.174     64.715          0      22.57     59.349          0
      -0.7     1.5849     20.916      47.98          0      16.17     43.416          0
      -0.7     1.7783     14.943     35.338          0     11.544     31.654          0
      -0.7     1.9953     10.636     25.908          0     8.1872     22.976          0
      -0.7     2.2387     7.5317     18.987          0      5.751     16.655          0
      -0.7     2.5119     5.2924     13.857          0     4.0389      11.98          0
      -0.7     2.8184     3.6916     10.083          0     2.8131     8.6094          0
      -0.7     3.1623     2.5657      7.319          0     1.9495     6.1823          0
      -0.7     3.5481     1.7722     5.3032          0     1.3445     4.4304          0
      -0.7     3.9811      1.218     3.8317          0    0.92095      3.172          0
      -0.7     4.4668    0.83409      2.761          0    0.62872     2.2649          0
      -0.7     5.0119    0.56795     1.9885          0    0.42867     1.6161          0
      -0.7     5.6234    0.38512     1.4314          0    0.29118     1.1509          0
      -0.7     6.3096    0.26118     1.0274          0    0.19745    0.81908          0
      -0.7     7.0795    0.17624    0.73591          0    0.13339    0.58254          0
      -0.7     7.9433    0.11827    0.52673          0   0.089847    0.41319          0
      -0.7     8.9125   0.078999    0.37735          0   0.060294     0.2931          0
      -0.7         10   0.053225    0.26939          0   0.040224    0.20811          0
      -0.7      11.22   0.035458    0.19218          0   0.026855    0.14771          0
      -0.7     12.589    0.02366    0.13717          0   0.017906    0.10463          0
      -0.7     14.125   0.015788   0.097832          0   0.012001   0.074075          0
